Mandi_ID,Commodity_ID,Arrival_Date_ID,Modal_Price,Arrival_Volume_Qty,Crop_ID,Total_Input_Cost,Profit,Min_Price,Max_Price,Price_Range,Avg_Price,Demand_Index,Supply_Index,Volatility,Price_Trend,Season,Profit_Margin,Price_per_Unit
34,14,2025-09-21,3269,16047,14,3526,-257,2942.1,3595.9,653.8000000000002,3269,16.047,16.047,0.2,Stable,Kharif,-257,3269
46,2,2025-01-27,4878,11441,2,2668,2210,4390.2,5365.8,975.6000000000004,4878,11.441,11.441,0.2,Stable,Kharif,2210,4878
38,17,2025-09-02,1279,10501,17,2601,-1322,1151.1000000000001,1406.9,255.79999999999995,1279,10.501,10.501,0.2,Stable,Kharif,-1322,1279
14,20,2025-02-19,3307,16565,20,3602,-295,2976.3,3637.7000000000003,661.4000000000001,3307,16.565,16.565,0.2,Stable,Kharif,-295,3307
36,4,2025-07-06,1302,5592,4,3845,-2543,1171.8,1432.2,260.4000000000001,1302,5.5920000000000005,5.5920000000000005,0.2,Stable,Kharif,-2543,1302
53,13,2025-02-26,2728,11088,13,4374,-1646,2455.2000000000003,3000.8,545.5999999999999,2728,11.088000000000001,11.088000000000001,0.2,Stable,Kharif,-1646,2728
8,18,2025-09-16,1341,9013,18,4149,-2808,1206.9,1475.1000000000001,268.20000000000005,1341,9.013,9.013,0.2,Stable,Kharif,-2808,1341
35,3,2025-06-04,2155,1703,3,4301,-2146,1939.5,2370.5,431.0,2155,1.703,1.703,0.2,Stable,Kharif,-2146,2155
19,19,2025-02-03,2769,16694,19,2387,382,2492.1,3045.9,553.8000000000002,2769,16.694,16.694,0.2,Stable,Kharif,382,2769
30,5,2025-01-26,2818,15730,5,3337,-519,2536.2000000000003,3099.8,563.5999999999999,2818,15.73,15.73,0.2,Stable,Kharif,-519,2818
14,1,2025-09-07,1939,8049,1,3410,-1471,1745.1000000000001,2132.9,387.79999999999995,1939,8.049,8.049,0.2,Stable,Kharif,-1471,1939
20,9,2025-03-27,3613,17009,9,4097,-484,3251.7000000000003,3974.3,722.5999999999999,3613,17.009,17.009,0.2,Stable,Kharif,-484,3613
49,8,2025-06-09,1361,11113,8,3868,-2507,1224.9,1497.1000000000001,272.20000000000005,1361,11.113,11.113,0.2,Stable,Kharif,-2507,1361
25,3,2025-07-19,1793,11454,3,4301,-2508,1613.7,1972.3000000000002,358.60000000000014,1793,11.454,11.454,0.2,Stable,Kharif,-2508,1793
40,2,2025-04-16,5263,16753,2,2668,2595,4736.7,5789.3,1052.6000000000004,5263,16.753,16.753,0.2,Stable,Kharif,2595,5263
24,1,2025-10-02,1762,4097,1,3410,-1648,1585.8,1938.2,352.4000000000001,1762,4.097,4.097,0.2,Stable,Kharif,-1648,1762
14,12,2025-10-16,2114,3077,12,2542,-428,1902.6000000000001,2325.4,422.79999999999995,2114,3.077,3.077,0.2,Stable,Kharif,-428,2114
26,13,2025-09-15,2899,16087,13,4374,-1475,2609.1,3188.9,579.8000000000002,2899,16.087,16.087,0.2,Stable,Kharif,-1475,2899
38,10,2025-08-08,3498,12864,10,3813,-315,3148.2000000000003,3847.8,699.5999999999999,3498,12.864,12.864,0.2,Stable,Kharif,-315,3498
23,17,2025-01-15,2724,11590,17,2601,123,2451.6,2996.4,544.8000000000002,2724,11.59,11.59,0.2,Stable,Kharif,123,2724
22,11,2025-01-21,3909,4124,11,3587,322,3518.1,4299.900000000001,781.8000000000006,3909,4.124,4.124,0.2,Stable,Kharif,322,3909
48,5,2025-11-30,3433,2110,5,3337,96,3089.7000000000003,3776.3,686.5999999999999,3433,2.11,2.11,0.2,Stable,Kharif,96,3433
19,9,2025-02-28,4722,10610,9,4097,625,4249.8,5194.200000000001,944.4000000000005,4722,10.61,10.61,0.2,Stable,Kharif,625,4722
46,13,2025-12-26,3342,5796,13,4374,-1032,3007.8,3676.2000000000003,668.4000000000001,3342,5.796,5.796,0.2,Stable,Kharif,-1032,3342
51,20,2025-03-23,3895,16440,20,3602,293,3505.5,4284.5,779.0,3895,16.44,16.44,0.2,Stable,Kharif,293,3895
3,11,2025-04-28,3387,13692,11,3587,-200,3048.3,3725.7000000000003,677.4000000000001,3387,13.692,13.692,0.2,Stable,Kharif,-200,3387
42,4,2025-04-23,5132,19747,4,3845,1287,4618.8,5645.200000000001,1026.4000000000005,5132,19.747,19.747,0.2,Stable,Kharif,1287,5132
19,11,2025-10-22,1204,11775,11,3587,-2383,1083.6000000000001,1324.4,240.79999999999995,1204,11.775,11.775,0.2,Stable,Kharif,-2383,1204
9,9,2025-10-03,3482,13924,9,4097,-615,3133.8,3830.2000000000003,696.4000000000001,3482,13.924,13.924,0.2,Stable,Kharif,-615,3482
28,7,2025-09-14,1574,4353,7,2117,-543,1416.6000000000001,1731.4,314.79999999999995,1574,4.353,4.353,0.2,Stable,Kharif,-543,1574
20,16,2025-11-25,4322,11059,16,3269,1053,3889.8,4754.200000000001,864.4000000000005,4322,11.059000000000001,11.059000000000001,0.2,Stable,Kharif,1053,4322
45,5,2025-09-22,2594,10765,5,3337,-743,2334.6,2853.4,518.8000000000002,2594,10.765,10.765,0.2,Stable,Kharif,-743,2594
7,6,2025-08-23,2112,890,6,3324,-1212,1900.8,2323.2000000000003,422.4000000000003,2112,0.89,0.89,0.2,Stable,Kharif,-1212,2112
14,19,2025-02-20,3555,12842,19,2387,1168,3199.5,3910.5000000000005,711.0000000000005,3555,12.842,12.842,0.2,Stable,Kharif,1168,3555
9,1,2025-06-15,2123,14638,1,3410,-1287,1910.7,2335.3,424.60000000000014,2123,14.638,14.638,0.2,Stable,Kharif,-1287,2123
19,16,2025-08-19,2040,16067,16,3269,-1229,1836.0,2244.0,408.0,2040,16.067,16.067,0.2,Stable,Kharif,-1229,2040
47,18,2025-08-09,2930,14793,18,4149,-1219,2637.0,3223.0000000000005,586.0000000000005,2930,14.793000000000001,14.793000000000001,0.2,Stable,Kharif,-1219,2930
52,13,2025-09-28,2617,9154,13,4374,-1757,2355.3,2878.7000000000003,523.4000000000001,2617,9.154,9.154,0.2,Stable,Kharif,-1757,2617
14,1,2025-03-25,4708,9626,1,3410,1298,4237.2,5178.8,941.6000000000004,4708,9.626,9.626,0.2,Stable,Kharif,1298,4708
38,10,2025-08-18,1827,17394,10,3813,-1986,1644.3,2009.7000000000003,365.4000000000003,1827,17.394000000000002,17.394000000000002,0.2,Stable,Kharif,-1986,1827
53,7,2025-10-24,3251,5368,7,2117,1134,2925.9,3576.1000000000004,650.2000000000003,3251,5.368,5.368,0.2,Stable,Kharif,1134,3251
36,5,2025-08-10,2925,12453,5,3337,-412,2632.5,3217.5000000000005,585.0000000000005,2925,12.453,12.453,0.2,Stable,Kharif,-412,2925
40,13,2025-06-03,2747,15198,13,4374,-1627,2472.3,3021.7000000000003,549.4000000000001,2747,15.198,15.198,0.2,Stable,Kharif,-1627,2747
17,16,2025-02-23,4453,19793,16,3269,1184,4007.7000000000003,4898.3,890.5999999999999,4453,19.793,19.793,0.2,Stable,Kharif,1184,4453
30,20,2025-04-29,4436,5713,20,3602,834,3992.4,4879.6,887.2000000000003,4436,5.713,5.713,0.2,Stable,Kharif,834,4436
9,14,2025-07-17,1718,3266,14,3526,-1808,1546.2,1889.8000000000002,343.60000000000014,1718,3.266,3.266,0.2,Stable,Kharif,-1808,1718
33,11,2025-09-30,3134,13262,11,3587,-453,2820.6,3447.4,626.8000000000002,3134,13.262,13.262,0.2,Stable,Kharif,-453,3134
52,19,2025-07-17,2653,18492,19,2387,266,2387.7000000000003,2918.3,530.5999999999999,2653,18.492,18.492,0.2,Stable,Kharif,266,2653
25,2,2025-05-08,3923,18574,2,2668,1255,3530.7000000000003,4315.3,784.5999999999999,3923,18.574,18.574,0.2,Stable,Kharif,1255,3923
14,8,2025-04-02,4450,9461,8,3868,582,4005.0,4895.0,890.0,4450,9.461,9.461,0.2,Stable,Kharif,582,4450
11,13,2025-01-09,3545,727,13,4374,-829,3190.5,3899.5000000000005,709.0000000000005,3545,0.727,0.727,0.2,Stable,Kharif,-829,3545
53,7,2025-08-15,1890,11086,7,2117,-227,1701.0,2079.0,378.0,1890,11.086,11.086,0.2,Stable,Kharif,-227,1890
35,12,2025-02-15,2971,1307,12,2542,429,2673.9,3268.1000000000004,594.2000000000003,2971,1.307,1.307,0.2,Stable,Kharif,429,2971
41,8,2025-05-14,3972,6860,8,3868,104,3574.8,4369.200000000001,794.4000000000005,3972,6.86,6.86,0.2,Stable,Kharif,104,3972
14,16,2025-01-16,4662,17431,16,3269,1393,4195.8,5128.200000000001,932.4000000000005,4662,17.431,17.431,0.2,Stable,Kharif,1393,4662
30,18,2025-08-03,3458,12763,18,4149,-691,3112.2000000000003,3803.8,691.5999999999999,3458,12.763,12.763,0.2,Stable,Kharif,-691,3458
41,19,2025-04-22,3446,6016,19,2387,1059,3101.4,3790.6000000000004,689.2000000000003,3446,6.016,6.016,0.2,Stable,Kharif,1059,3446
4,4,2025-12-09,2069,10584,4,3845,-1776,1862.1000000000001,2275.9,413.79999999999995,2069,10.584,10.584,0.2,Stable,Kharif,-1776,2069
4,12,2025-06-06,2524,17607,12,2542,-18,2271.6,2776.4,504.8000000000002,2524,17.607,17.607,0.2,Stable,Kharif,-18,2524
28,16,2025-11-14,3817,11753,16,3269,548,3435.3,4198.700000000001,763.4000000000005,3817,11.753,11.753,0.2,Stable,Kharif,548,3817
8,17,2025-12-26,4329,16521,17,2601,1728,3896.1,4761.900000000001,865.8000000000006,4329,16.521,16.521,0.2,Stable,Kharif,1728,4329
2,4,2025-10-23,2377,16998,4,3845,-1468,2139.3,2614.7000000000003,475.4000000000001,2377,16.998,16.998,0.2,Stable,Kharif,-1468,2377
41,20,2025-07-17,1567,7161,20,3602,-2035,1410.3,1723.7,313.4000000000001,1567,7.1610000000000005,7.1610000000000005,0.2,Stable,Kharif,-2035,1567
46,9,2025-02-27,3883,4535,9,4097,-214,3494.7000000000003,4271.3,776.5999999999999,3883,4.535,4.535,0.2,Stable,Kharif,-214,3883
22,5,2025-03-19,3212,14646,5,3337,-125,2890.8,3533.2000000000003,642.4000000000001,3212,14.646,14.646,0.2,Stable,Kharif,-125,3212
41,17,2025-08-30,3288,6951,17,2601,687,2959.2000000000003,3616.8,657.5999999999999,3288,6.9510000000000005,6.9510000000000005,0.2,Stable,Kharif,687,3288
16,17,2025-04-09,3684,8182,17,2601,1083,3315.6,4052.4000000000005,736.8000000000006,3684,8.182,8.182,0.2,Stable,Kharif,1083,3684
29,2,2025-01-06,2980,13682,2,2668,312,2682.0,3278.0000000000005,596.0000000000005,2980,13.682,13.682,0.2,Stable,Kharif,312,2980
49,2,2025-10-06,2973,4661,2,2668,305,2675.7000000000003,3270.3,594.5999999999999,2973,4.6610000000000005,4.6610000000000005,0.2,Stable,Kharif,305,2973
48,7,2025-11-14,4829,12995,7,2117,2712,4346.1,5311.900000000001,965.8000000000002,4829,12.995000000000001,12.995000000000001,0.2,Stable,Kharif,2712,4829
30,4,2025-07-31,3120,13412,4,3845,-725,2808.0,3432.0000000000005,624.0000000000005,3120,13.412,13.412,0.2,Stable,Kharif,-725,3120
12,13,2025-09-30,1887,638,13,4374,-2487,1698.3,2075.7000000000003,377.4000000000003,1887,0.638,0.638,0.2,Stable,Kharif,-2487,1887
35,20,2025-03-25,4088,17559,20,3602,486,3679.2000000000003,4496.8,817.5999999999999,4088,17.559,17.559,0.2,Stable,Kharif,486,4088
11,11,2025-04-22,3152,11286,11,3587,-435,2836.8,3467.2000000000003,630.4000000000001,3152,11.286,11.286,0.2,Stable,Kharif,-435,3152
46,3,2025-07-17,1757,2336,3,4301,-2544,1581.3,1932.7,351.4000000000001,1757,2.336,2.336,0.2,Stable,Kharif,-2544,1757
50,2,2025-12-26,3636,11628,2,2668,968,3272.4,3999.6000000000004,727.2000000000003,3636,11.628,11.628,0.2,Stable,Kharif,968,3636
21,16,2025-01-28,3070,9372,16,3269,-199,2763.0,3377.0000000000005,614.0000000000005,3070,9.372,9.372,0.2,Stable,Kharif,-199,3070
21,3,2025-05-21,5377,11571,3,4301,1076,4839.3,5914.700000000001,1075.4000000000005,5377,11.571,11.571,0.2,Stable,Kharif,1076,5377
5,15,2025-06-22,1202,4866,15,4991,-3789,1081.8,1322.2,240.4000000000001,1202,4.866,4.866,0.2,Stable,Kharif,-3789,1202
48,17,2025-01-20,2775,2847,17,2601,174,2497.5,3052.5000000000005,555.0000000000005,2775,2.847,2.847,0.2,Stable,Kharif,174,2775
20,16,2025-04-27,6480,17949,16,3269,3211,5832.0,7128.000000000001,1296.000000000001,6480,17.949,17.949,0.2,Stable,Kharif,3211,6480
37,20,2025-02-23,3059,14138,20,3602,-543,2753.1,3364.9,611.8000000000002,3059,14.138,14.138,0.2,Stable,Kharif,-543,3059
3,7,2025-08-15,1442,11735,7,2117,-675,1297.8,1586.2,288.4000000000001,1442,11.735,11.735,0.2,Stable,Kharif,-675,1442
44,16,2025-04-19,4854,3826,16,3269,1585,4368.6,5339.400000000001,970.8000000000002,4854,3.826,3.826,0.2,Stable,Kharif,1585,4854
33,5,2025-08-19,2641,16762,5,3337,-696,2376.9,2905.1000000000004,528.2000000000003,2641,16.762,16.762,0.2,Stable,Kharif,-696,2641
53,2,2025-11-16,4266,9421,2,2668,1598,3839.4,4692.6,853.2000000000003,4266,9.421,9.421,0.2,Stable,Kharif,1598,4266
9,1,2025-11-04,4248,8549,1,3410,838,3823.2000000000003,4672.8,849.5999999999999,4248,8.549,8.549,0.2,Stable,Kharif,838,4248
9,13,2025-08-17,1593,10085,13,4374,-2781,1433.7,1752.3000000000002,318.60000000000014,1593,10.085,10.085,0.2,Stable,Kharif,-2781,1593
4,16,2025-10-26,1800,19786,16,3269,-1469,1620.0,1980.0000000000002,360.0000000000002,1800,19.786,19.786,0.2,Stable,Kharif,-1469,1800
35,5,2025-03-28,4316,550,5,3337,979,3884.4,4747.6,863.2000000000003,4316,0.55,0.55,0.2,Stable,Kharif,979,4316
17,3,2025-10-01,2035,19852,3,4301,-2266,1831.5,2238.5,407.0,2035,19.852,19.852,0.2,Stable,Kharif,-2266,2035
34,15,2025-08-16,3371,6866,15,4991,-1620,3033.9,3708.1000000000004,674.2000000000003,3371,6.8660000000000005,6.8660000000000005,0.2,Stable,Kharif,-1620,3371
24,16,2025-12-06,2399,9209,16,3269,-870,2159.1,2638.9,479.8000000000002,2399,9.209,9.209,0.2,Stable,Kharif,-870,2399
32,11,2025-11-06,4955,8655,11,3587,1368,4459.5,5450.5,991.0,4955,8.655,8.655,0.2,Stable,Kharif,1368,4955
1,19,2025-11-12,4328,13394,19,2387,1941,3895.2000000000003,4760.8,865.5999999999999,4328,13.394,13.394,0.2,Stable,Kharif,1941,4328
8,18,2025-03-12,3007,13168,18,4149,-1142,2706.3,3307.7000000000003,601.4000000000001,3007,13.168000000000001,13.168000000000001,0.2,Stable,Kharif,-1142,3007
45,9,2025-08-16,1966,18903,9,4097,-2131,1769.4,2162.6000000000004,393.2000000000003,1966,18.903,18.903,0.2,Stable,Kharif,-2131,1966
23,8,2025-04-23,3432,15269,8,3868,-436,3088.8,3775.2000000000003,686.4000000000001,3432,15.269,15.269,0.2,Stable,Kharif,-436,3432
47,19,2025-10-20,1599,10621,19,2387,-788,1439.1000000000001,1758.9,319.79999999999995,1599,10.621,10.621,0.2,Stable,Kharif,-788,1599
40,5,2025-11-01,4918,6180,5,3337,1581,4426.2,5409.8,983.6000000000004,4918,6.18,6.18,0.2,Stable,Kharif,1581,4918
12,17,2025-10-18,2225,9966,17,2601,-376,2002.5,2447.5,445.0,2225,9.966000000000001,9.966000000000001,0.2,Stable,Kharif,-376,2225
54,5,2025-04-15,3328,3229,5,3337,-9,2995.2000000000003,3660.8,665.5999999999999,3328,3.229,3.229,0.2,Stable,Kharif,-9,3328
12,14,2025-10-18,1834,10016,14,3526,-1692,1650.6000000000001,2017.4,366.79999999999995,1834,10.016,10.016,0.2,Stable,Kharif,-1692,1834
46,7,2025-01-09,3771,15574,7,2117,1654,3393.9,4148.1,754.2000000000003,3771,15.574,15.574,0.2,Stable,Kharif,1654,3771
47,9,2025-06-14,2812,17484,9,4097,-1285,2530.8,3093.2000000000003,562.4000000000001,2812,17.484,17.484,0.2,Stable,Kharif,-1285,2812
15,17,2025-03-01,2077,13391,17,2601,-524,1869.3,2284.7000000000003,415.4000000000003,2077,13.391,13.391,0.2,Stable,Kharif,-524,2077
41,3,2025-11-08,2331,2296,3,4301,-1970,2097.9,2564.1000000000004,466.2000000000003,2331,2.2960000000000003,2.2960000000000003,0.2,Stable,Kharif,-1970,2331
19,8,2025-04-16,5210,9004,8,3868,1342,4689.0,5731.000000000001,1042.000000000001,5210,9.004,9.004,0.2,Stable,Kharif,1342,5210
26,13,2025-04-21,3149,5699,13,4374,-1225,2834.1,3463.9,629.8000000000002,3149,5.699,5.699,0.2,Stable,Kharif,-1225,3149
52,16,2025-03-30,4004,13840,16,3269,735,3603.6,4404.400000000001,800.8000000000006,4004,13.84,13.84,0.2,Stable,Kharif,735,4004
29,10,2025-09-25,2728,1162,10,3813,-1085,2455.2000000000003,3000.8,545.5999999999999,2728,1.162,1.162,0.2,Stable,Kharif,-1085,2728
22,18,2025-08-18,1349,6277,18,4149,-2800,1214.1000000000001,1483.9,269.79999999999995,1349,6.277,6.277,0.2,Stable,Kharif,-2800,1349
40,3,2025-11-23,3608,16269,3,4301,-693,3247.2000000000003,3968.8,721.5999999999999,3608,16.269000000000002,16.269000000000002,0.2,Stable,Kharif,-693,3608
21,12,2025-03-12,2361,9186,12,2542,-181,2124.9,2597.1000000000004,472.2000000000003,2361,9.186,9.186,0.2,Stable,Kharif,-181,2361
51,16,2025-04-29,4716,19931,16,3269,1447,4244.400000000001,5187.6,943.1999999999998,4716,19.931,19.931,0.2,Stable,Kharif,1447,4716
38,18,2025-12-17,4421,2694,18,4149,272,3978.9,4863.1,884.2000000000003,4421,2.694,2.694,0.2,Stable,Kharif,272,4421
20,17,2025-11-02,4818,2231,17,2601,2217,4336.2,5299.8,963.6000000000004,4818,2.231,2.231,0.2,Stable,Kharif,2217,4818
29,7,2025-04-13,3094,12325,7,2117,977,2784.6,3403.4,618.8000000000002,3094,12.325000000000001,12.325000000000001,0.2,Stable,Kharif,977,3094
51,19,2025-07-21,2818,19785,19,2387,431,2536.2000000000003,3099.8,563.5999999999999,2818,19.785,19.785,0.2,Stable,Kharif,431,2818
4,8,2025-01-23,4129,4927,8,3868,261,3716.1,4541.900000000001,825.8000000000006,4129,4.9270000000000005,4.9270000000000005,0.2,Stable,Kharif,261,4129
7,17,2025-03-31,2632,17659,17,2601,31,2368.8,2895.2000000000003,526.4000000000001,2632,17.659,17.659,0.2,Stable,Kharif,31,2632
28,7,2025-04-03,5950,12207,7,2117,3833,5355.0,6545.000000000001,1190.000000000001,5950,12.207,12.207,0.2,Stable,Kharif,3833,5950
28,1,2025-09-21,3250,17325,1,3410,-160,2925.0,3575.0000000000005,650.0000000000005,3250,17.325,17.325,0.2,Stable,Kharif,-160,3250
4,8,2025-10-12,1212,3548,8,3868,-2656,1090.8,1333.2,242.4000000000001,1212,3.548,3.548,0.2,Stable,Kharif,-2656,1212
22,19,2025-06-20,1363,910,19,2387,-1024,1226.7,1499.3000000000002,272.60000000000014,1363,0.91,0.91,0.2,Stable,Kharif,-1024,1363
12,20,2025-11-05,2616,8800,20,3602,-986,2354.4,2877.6000000000004,523.2000000000003,2616,8.8,8.8,0.2,Stable,Kharif,-986,2616
45,20,2025-08-09,2568,8169,20,3602,-1034,2311.2000000000003,2824.8,513.5999999999999,2568,8.169,8.169,0.2,Stable,Kharif,-1034,2568
3,10,2025-01-24,2165,15256,10,3813,-1648,1948.5,2381.5,433.0,2165,15.256,15.256,0.2,Stable,Kharif,-1648,2165
22,12,2025-07-21,3307,6368,12,2542,765,2976.3,3637.7000000000003,661.4000000000001,3307,6.368,6.368,0.2,Stable,Kharif,765,3307
44,1,2025-05-04,4768,19820,1,3410,1358,4291.2,5244.8,953.6000000000004,4768,19.82,19.82,0.2,Stable,Kharif,1358,4768
2,4,2025-05-22,5429,8578,4,3845,1584,4886.1,5971.900000000001,1085.8000000000002,5429,8.578,8.578,0.2,Stable,Kharif,1584,5429
24,4,2025-02-21,4837,11151,4,3845,992,4353.3,5320.700000000001,967.4000000000005,4837,11.151,11.151,0.2,Stable,Kharif,992,4837
34,9,2025-03-11,2660,2226,9,4097,-1437,2394.0,2926.0000000000005,532.0000000000005,2660,2.226,2.226,0.2,Stable,Kharif,-1437,2660
27,15,2025-09-17,2346,983,15,4991,-2645,2111.4,2580.6000000000004,469.2000000000003,2346,0.983,0.983,0.2,Stable,Kharif,-2645,2346
41,15,2025-07-05,1666,7463,15,4991,-3325,1499.4,1832.6000000000001,333.20000000000005,1666,7.463,7.463,0.2,Stable,Kharif,-3325,1666
1,7,2025-07-26,1715,18223,7,2117,-402,1543.5,1886.5000000000002,343.0000000000002,1715,18.223,18.223,0.2,Stable,Kharif,-402,1715
8,12,2025-10-20,3484,1106,12,2542,942,3135.6,3832.4,696.8000000000002,3484,1.106,1.106,0.2,Stable,Kharif,942,3484
23,3,2025-10-31,1919,5761,3,4301,-2382,1727.1000000000001,2110.9,383.79999999999995,1919,5.761,5.761,0.2,Stable,Kharif,-2382,1919
38,20,2025-02-08,2171,11129,20,3602,-1431,1953.9,2388.1000000000004,434.2000000000003,2171,11.129,11.129,0.2,Stable,Kharif,-1431,2171
6,9,2025-12-14,3408,7430,9,4097,-689,3067.2000000000003,3748.8,681.5999999999999,3408,7.43,7.43,0.2,Stable,Kharif,-689,3408
22,14,2025-03-07,3469,12522,14,3526,-57,3122.1,3815.9,693.8000000000002,3469,12.522,12.522,0.2,Stable,Kharif,-57,3469
25,13,2025-01-13,4254,9126,13,4374,-120,3828.6,4679.400000000001,850.8000000000006,4254,9.126,9.126,0.2,Stable,Kharif,-120,4254
18,12,2025-07-13,2373,19945,12,2542,-169,2135.7000000000003,2610.3,474.5999999999999,2373,19.945,19.945,0.2,Stable,Kharif,-169,2373
17,1,2025-11-12,3759,2317,1,3410,349,3383.1,4134.900000000001,751.8000000000006,3759,2.317,2.317,0.2,Stable,Kharif,349,3759
12,19,2025-10-15,1770,5221,19,2387,-617,1593.0,1947.0000000000002,354.0000000000002,1770,5.221,5.221,0.2,Stable,Kharif,-617,1770
6,16,2025-05-13,3804,17835,16,3269,535,3423.6,4184.400000000001,760.8000000000006,3804,17.835,17.835,0.2,Stable,Kharif,535,3804
26,12,2025-07-14,2374,3306,12,2542,-168,2136.6,2611.4,474.8000000000002,2374,3.306,3.306,0.2,Stable,Kharif,-168,2374
27,10,2025-11-18,2112,9567,10,3813,-1701,1900.8,2323.2000000000003,422.4000000000003,2112,9.567,9.567,0.2,Stable,Kharif,-1701,2112
8,2,2025-03-19,3255,14853,2,2668,587,2929.5,3580.5000000000005,651.0000000000005,3255,14.853,14.853,0.2,Stable,Kharif,587,3255
19,18,2025-09-07,3141,5280,18,4149,-1008,2826.9,3455.1000000000004,628.2000000000003,3141,5.28,5.28,0.2,Stable,Kharif,-1008,3141
42,13,2025-08-20,2597,3794,13,4374,-1777,2337.3,2856.7000000000003,519.4000000000001,2597,3.794,3.794,0.2,Stable,Kharif,-1777,2597
1,6,2025-06-29,1897,7365,6,3324,-1427,1707.3,2086.7000000000003,379.4000000000003,1897,7.365,7.365,0.2,Stable,Kharif,-1427,1897
29,12,2025-06-26,2974,15079,12,2542,432,2676.6,3271.4,594.8000000000002,2974,15.079,15.079,0.2,Stable,Kharif,432,2974
45,4,2025-01-29,3270,12109,4,3845,-575,2943.0,3597.0000000000005,654.0000000000005,3270,12.109,12.109,0.2,Stable,Kharif,-575,3270
49,1,2025-06-15,3372,19829,1,3410,-38,3034.8,3709.2000000000003,674.4000000000001,3372,19.829,19.829,0.2,Stable,Kharif,-38,3372
35,11,2025-11-22,2355,4717,11,3587,-1232,2119.5,2590.5,471.0,2355,4.7170000000000005,4.7170000000000005,0.2,Stable,Kharif,-1232,2355
40,8,2025-08-14,1438,8032,8,3868,-2430,1294.2,1581.8000000000002,287.60000000000014,1438,8.032,8.032,0.2,Stable,Kharif,-2430,1438
14,2,2025-05-16,6053,7993,2,2668,3385,5447.7,6658.3,1210.6000000000004,6053,7.993,7.993,0.2,Stable,Kharif,3385,6053
35,2,2025-07-06,1712,3387,2,2668,-956,1540.8,1883.2,342.4000000000001,1712,3.387,3.387,0.2,Stable,Kharif,-956,1712
48,16,2025-02-24,4680,9824,16,3269,1411,4212.0,5148.0,936.0,4680,9.824,9.824,0.2,Stable,Kharif,1411,4680
45,1,2025-01-02,4648,19767,1,3410,1238,4183.2,5112.8,929.6000000000004,4648,19.767,19.767,0.2,Stable,Kharif,1238,4648
20,4,2025-11-15,3023,18029,4,3845,-822,2720.7000000000003,3325.3,604.5999999999999,3023,18.029,18.029,0.2,Stable,Kharif,-822,3023
49,6,2025-01-17,3200,2618,6,3324,-124,2880.0,3520.0000000000005,640.0000000000005,3200,2.618,2.618,0.2,Stable,Kharif,-124,3200
13,20,2025-02-28,3429,18082,20,3602,-173,3086.1,3771.9,685.8000000000002,3429,18.082,18.082,0.2,Stable,Kharif,-173,3429
38,14,2025-03-29,4161,12238,14,3526,635,3744.9,4577.1,832.2000000000003,4161,12.238,12.238,0.2,Stable,Kharif,635,4161
49,20,2025-08-11,2128,2244,20,3602,-1474,1915.2,2340.8,425.60000000000014,2128,2.244,2.244,0.2,Stable,Kharif,-1474,2128
46,15,2025-09-29,3017,10451,15,4991,-1974,2715.3,3318.7000000000003,603.4000000000001,3017,10.451,10.451,0.2,Stable,Kharif,-1974,3017
49,7,2025-02-27,2026,19974,7,2117,-91,1823.4,2228.6000000000004,405.2000000000003,2026,19.974,19.974,0.2,Stable,Kharif,-91,2026
8,7,2025-07-11,2641,11856,7,2117,524,2376.9,2905.1000000000004,528.2000000000003,2641,11.856,11.856,0.2,Stable,Kharif,524,2641
43,18,2025-02-19,4646,12172,18,4149,497,4181.400000000001,5110.6,929.1999999999998,4646,12.172,12.172,0.2,Stable,Kharif,497,4646
20,2,2025-08-01,1791,17875,2,2668,-877,1611.9,1970.1000000000001,358.20000000000005,1791,17.875,17.875,0.2,Stable,Kharif,-877,1791
33,20,2025-08-18,2685,1086,20,3602,-917,2416.5,2953.5000000000005,537.0000000000005,2685,1.086,1.086,0.2,Stable,Kharif,-917,2685
26,15,2025-06-03,3427,3986,15,4991,-1564,3084.3,3769.7000000000003,685.4000000000001,3427,3.986,3.986,0.2,Stable,Kharif,-1564,3427
39,1,2025-09-30,1766,5274,1,3410,-1644,1589.4,1942.6000000000001,353.20000000000005,1766,5.274,5.274,0.2,Stable,Kharif,-1644,1766
21,17,2025-02-15,2246,16596,17,2601,-355,2021.4,2470.6000000000004,449.2000000000003,2246,16.596,16.596,0.2,Stable,Kharif,-355,2246
53,20,2025-12-28,3523,4383,20,3602,-79,3170.7000000000003,3875.3,704.5999999999999,3523,4.383,4.383,0.2,Stable,Kharif,-79,3523
49,13,2025-11-02,4364,4686,13,4374,-10,3927.6,4800.400000000001,872.8000000000006,4364,4.686,4.686,0.2,Stable,Kharif,-10,4364
42,12,2025-04-28,4256,8556,12,2542,1714,3830.4,4681.6,851.2000000000003,4256,8.556000000000001,8.556000000000001,0.2,Stable,Kharif,1714,4256
43,15,2025-06-25,2158,16223,15,4991,-2833,1942.2,2373.8,431.60000000000014,2158,16.223,16.223,0.2,Stable,Kharif,-2833,2158
54,5,2025-03-09,4829,3693,5,3337,1492,4346.1,5311.900000000001,965.8000000000002,4829,3.693,3.693,0.2,Stable,Kharif,1492,4829
41,7,2025-09-08,2185,11098,7,2117,68,1966.5,2403.5,437.0,2185,11.098,11.098,0.2,Stable,Kharif,68,2185
